round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,last_activation,learning_rate,loss,optimizer
50,0.009315225740025804,0.9974167,0.273918135650456,0.9714,200,0.0,50,softmax,0.01,categorical_crossentropy,SGD
50,0.026849496706272475,0.99121666,0.12140518955886365,0.9752,200,0.1,50,softmax,0.01,categorical_crossentropy,SGD
50,0.04622692599271735,0.98551667,0.07911904253065587,0.9811,200,0.2,50,softmax,0.01,categorical_crossentropy,SGD
50,0.062142533517132205,0.9801,0.07057174297049641,0.9791,200,0.3,50,softmax,0.01,categorical_crossentropy,SGD
50,0.08881813431469103,0.9725,0.07729406844824553,0.9756,200,0.4,50,softmax,0.01,categorical_crossentropy,SGD
50,0.12496126994490624,0.9605167,0.07714210290461779,0.9756,200,0.5,50,softmax,0.01,categorical_crossentropy,SGD
